sen_id,sentence,word_count,view,status,source_file
SEN0288,어지럽다 쓰러지다,2,F,ok,NIA_SL_SEN0288_REAL02_F_morpheme.json
SEN0289,배 위쪼이다 아프다,3,F,ok,NIA_SL_SEN0289_REAL02_F_morpheme.json
SEN0290,배 아프다,2,F,ok,NIA_SL_SEN0290_REAL02_F_morpheme.json
SEN0291,지하철 철로 가방 떨어지다,4,F,ok,NIA_SL_SEN0291_REAL02_F_morpheme.json
SEN0292,지하철 철로 물건 떨어지다,4,F,ok,NIA_SL_SEN0292_REAL02_F_morpheme.json
SEN0293,지하철 철로 핸드폰 떨어지다,4,F,ok,NIA_SL_SEN0293_REAL02_F_morpheme.json
SEN0294,지하철 문 틈 물건 떨어지다,5,F,ok,NIA_SL_SEN0294_REAL02_F_morpheme.json
SEN0295,지하철 문 틈 핸드폰 떨어지다,5,F,ok,NIA_SL_SEN0295_REAL02_F_morpheme.json
SEN0296,지하철 문 틈 이어폰 떨어지다,5,F,ok,NIA_SL_SEN0296_REAL02_F_morpheme.json
SEN0297,연착 확인증 필요,3,F,ok,NIA_SL_SEN0297_REAL02_F_morpheme.json
SEN0298,잠깐 기다리다,2,F,ok,NIA_SL_SEN0298_REAL02_F_morpheme.json
SEN0299,잠깐 기다리다 괜찮다,3,F,ok,NIA_SL_SEN0299_REAL02_F_morpheme.json
SEN0300,저기 쓰러지다,2,F,ok,NIA_SL_SEN0300_REAL02_F_morpheme.json
SEN0301,저기 쓰러지다 119 전화걸다 가능,5,F,ok,NIA_SL_SEN0301_REAL02_F_morpheme.json
SEN0302,아이 혼자 방황,3,F,ok,NIA_SL_SEN0302_REAL02_F_morpheme.json
SEN0303,뒤 차따라가다,2,F,ok,NIA_SL_SEN0303_REAL02_F_morpheme.json
SEN0304,차따라가다,1,F,ok,NIA_SL_SEN0304_REAL02_F_morpheme.json
SEN0305,교통카드 충전,2,F,ok,NIA_SL_SEN0305_REAL02_F_morpheme.json
SEN0306,교통카드 충전 되다,3,F,ok,NIA_SL_SEN0306_REAL02_F_morpheme.json
SEN0307,지하철 정기권 사다 원하다,4,F,ok,NIA_SL_SEN0307_REAL02_F_morpheme.json
SEN0308,지하철 정기권 사다 무엇 곳,5,F,ok,NIA_SL_SEN0308_REAL02_F_morpheme.json
SEN0309,서울 지하철 정기권 사다 원하다,5,F,ok,NIA_SL_SEN0309_REAL02_F_morpheme.json
SEN0310,서울 지하철 정기권 사다 무엇 곳,6,F,ok,NIA_SL_SEN0310_REAL02_F_morpheme.json
SEN0311,미리 카드,2,F,ok,NIA_SL_SEN0311_REAL02_F_morpheme.json
SEN0312,미리 카드,2,F,ok,NIA_SL_SEN0312_REAL02_F_morpheme.json
SEN0313,은행 번호 받다,3,F,ok,NIA_SL_SEN0313_REAL02_F_morpheme.json
SEN0314,은행 번호 필요,3,F,ok,NIA_SL_SEN0314_REAL02_F_morpheme.json
SEN0315,고속 지하철 9호 갈아타다,4,F,ok,NIA_SL_SEN0315_REAL02_F_morpheme.json
SEN0316,고속 지하철 9호 갈아타다 방법,5,F,ok,NIA_SL_SEN0316_REAL02_F_morpheme.json
SEN0317,천호 지하철 8호 갈아타다,4,F,ok,NIA_SL_SEN0317_REAL02_F_morpheme.json
SEN0318,천호 지하철 8호 갈아타다 방법,5,F,ok,NIA_SL_SEN0318_REAL02_F_morpheme.json
SEN0319,약수 지하철 3호 갈아타다,4,F,ok,NIA_SL_SEN0319_REAL02_F_morpheme.json
SEN0320,약수 지하철 3호 갈아타다 방법,5,F,ok,NIA_SL_SEN0320_REAL02_F_morpheme.json
SEN0321,지하철 가다 빨리 방법,4,F,ok,NIA_SL_SEN0321_REAL02_F_morpheme.json
SEN0322,물건 잃어버리다,2,F,ok,NIA_SL_SEN0322_REAL02_F_morpheme.json
SEN0323,물건 잃어버리다 보관 곳곳,4,F,ok,NIA_SL_SEN0323_REAL02_F_morpheme.json
SEN0324,지하철 곳 카페 있다,4,F,ok,NIA_SL_SEN0324_REAL02_F_morpheme.json
SEN0325,지하철 곳 카페 있다,4,F,ok,NIA_SL_SEN0325_REAL02_F_morpheme.json
SEN0326,지하철 곳 편의점 있다,4,F,ok,NIA_SL_SEN0326_REAL02_F_morpheme.json
SEN0327,지하철 곳 편의점 있다,4,F,ok,NIA_SL_SEN0327_REAL02_F_morpheme.json
SEN0328,지하철 곳 옷가게 있다,4,F,ok,NIA_SL_SEN0328_REAL02_F_morpheme.json
SEN0329,지하철 곳 옷가게 있다,4,F,ok,NIA_SL_SEN0329_REAL02_F_morpheme.json
SEN0330,돈 남다 충분,3,F,ok,NIA_SL_SEN0330_REAL02_F_morpheme.json
SEN0331,교통카드 남다 돈 얼마,4,F,ok,NIA_SL_SEN0331_REAL02_F_morpheme.json
SEN0332,막차 시간,2,F,ok,NIA_SL_SEN0332_REAL02_F_morpheme.json
SEN0333,첫차 시간,2,F,ok,NIA_SL_SEN0333_REAL02_F_morpheme.json
SEN0334,1호 첫차 시간,3,F,ok,NIA_SL_SEN0334_REAL02_F_morpheme.json
SEN0335,분당 첫차 시간,3,F,ok,NIA_SL_SEN0335_REAL02_F_morpheme.json
SEN0336,무엇,1,F,ok,NIA_SL_SEN0336_REAL02_F_morpheme.json
SEN0337,이름 무엇,2,F,ok,NIA_SL_SEN0337_REAL02_F_morpheme.json
SEN0338,곳곳,1,F,ok,NIA_SL_SEN0338_REAL02_F_morpheme.json
SEN0339,누구,1,F,ok,NIA_SL_SEN0339_REAL02_F_morpheme.json
SEN0340,어떻게,1,F,ok,NIA_SL_SEN0340_REAL02_F_morpheme.json
SEN0341,왜,1,F,ok,NIA_SL_SEN0341_REAL02_F_morpheme.json
SEN0342,지하철 몇호,2,F,ok,NIA_SL_SEN0342_REAL02_F_morpheme.json
SEN0343,몇사람,1,F,ok,NIA_SL_SEN0343_REAL02_F_morpheme.json
SEN0344,여기 몇호,2,F,ok,NIA_SL_SEN0344_REAL02_F_morpheme.json
SEN0345,지하철 안 냄새,3,F,ok,NIA_SL_SEN0345_REAL02_F_morpheme.json
SEN0346,지하철 안 에어컨 냄새,4,F,ok,NIA_SL_SEN0346_REAL02_F_morpheme.json
SEN0347,불편하다 있다 신고,3,F,ok,NIA_SL_SEN0347_REAL02_F_morpheme.json
SEN0348,불편하다 신고 곳,3,F,ok,NIA_SL_SEN0348_REAL02_F_morpheme.json
SEN0349,핸드폰 잃어버리다 찾다,3,F,ok,NIA_SL_SEN0349_REAL02_F_morpheme.json
SEN0350,고속 빨리,2,F,ok,NIA_SL_SEN0350_REAL02_F_morpheme.json
SEN0351,고속 빨리,2,F,ok,NIA_SL_SEN0351_REAL02_F_morpheme.json
SEN0352,시간 지연되다 몇분,3,F,ok,NIA_SL_SEN0352_REAL02_F_morpheme.json
SEN0353,지하철 문 여기 번호,4,F,ok,NIA_SL_SEN0353_REAL02_F_morpheme.json
SEN0354,안녕하세요,1,F,ok,NIA_SL_SEN0354_REAL02_F_morpheme.json
SEN0355,감사합니다,1,F,ok,NIA_SL_SEN0355_REAL02_F_morpheme.json
SEN0356,미안합니다,1,F,ok,NIA_SL_SEN0356_REAL02_F_morpheme.json
SEN0357,조심,1,F,ok,NIA_SL_SEN0357_REAL02_F_morpheme.json
SEN0358,여기 맞다,2,F,ok,NIA_SL_SEN0358_REAL02_F_morpheme.json
SEN0359,여기 내리다 맞다,3,F,ok,NIA_SL_SEN0359_REAL02_F_morpheme.json
SEN0360,갈아타다 곳 맞다,3,F,ok,NIA_SL_SEN0360_REAL02_F_morpheme.json
SEN0361,타다 곳 맞다,3,F,ok,NIA_SL_SEN0361_REAL02_F_morpheme.json
SEN0362,여기 내리다 맞다,3,F,ok,NIA_SL_SEN0362_REAL02_F_morpheme.json
SEN0363,여기 갈아타다 맞다,3,F,ok,NIA_SL_SEN0363_REAL02_F_morpheme.json
SEN0364,내리다 갈아타다 가능,3,F,ok,NIA_SL_SEN0364_REAL02_F_morpheme.json
SEN0365,내리다 갈아타다 가능,3,F,ok,NIA_SL_SEN0365_REAL02_F_morpheme.json
SEN0366,1호 맞다,2,F,ok,NIA_SL_SEN0366_REAL02_F_morpheme.json
SEN0367,1호 맞다,2,F,ok,NIA_SL_SEN0367_REAL02_F_morpheme.json
SEN0368,1호 갈아타다,2,F,ok,NIA_SL_SEN0368_REAL02_F_morpheme.json
SEN0369,1호 갈아타다,2,F,ok,NIA_SL_SEN0369_REAL02_F_morpheme.json
SEN0370,도착 10분,2,F,ok,NIA_SL_SEN0370_REAL02_F_morpheme.json
SEN0371,도착 10분,2,F,ok,NIA_SL_SEN0371_REAL02_F_morpheme.json
SEN0372,도착 1시,2,F,ok,NIA_SL_SEN0372_REAL02_F_morpheme.json
SEN0373,도착 1시,2,F,ok,NIA_SL_SEN0373_REAL02_F_morpheme.json
SEN0374,도착 10분 전,3,F,ok,NIA_SL_SEN0374_REAL02_F_morpheme.json
SEN0375,도착 10분 전,3,F,ok,NIA_SL_SEN0375_REAL02_F_morpheme.json
SEN0376,도착 1시간 전,3,F,ok,NIA_SL_SEN0376_REAL02_F_morpheme.json
SEN0377,도착 1시간 전,3,F,ok,NIA_SL_SEN0377_REAL02_F_morpheme.json
SEN0378,도착 3시,2,F,ok,NIA_SL_SEN0378_REAL02_F_morpheme.json
SEN0379,도착 3시,2,F,ok,NIA_SL_SEN0379_REAL02_F_morpheme.json
SEN0380,도착 시간 딱,3,F,ok,NIA_SL_SEN0380_REAL02_F_morpheme.json
SEN0381,도착 시간 딱,3,F,ok,NIA_SL_SEN0381_REAL02_F_morpheme.json
SEN0382,트렁크열다 물건 나르다,3,F,ok,NIA_SL_SEN0382_REAL02_F_morpheme.json
SEN0383,트렁크열다 물건 나르다,3,F,ok,NIA_SL_SEN0383_REAL02_F_morpheme.json
SEN0384,지하철 갈아타다 곳곳 도움받다,4,F,ok,NIA_SL_SEN0384_REAL02_F_morpheme.json
SEN0385,지하철 곳 안내하다,3,F,ok,NIA_SL_SEN0385_REAL02_F_morpheme.json
SEN0386,길 곳곳 도움받다,3,F,ok,NIA_SL_SEN0386_REAL02_F_morpheme.json
SEN0387,길 안내하다 도와주다,3,F,ok,NIA_SL_SEN0387_REAL02_F_morpheme.json
SEN0388,엘리베이터 안내하다 도움받다,3,F,ok,NIA_SL_SEN0388_REAL02_F_morpheme.json
SEN0389,엘리베이터 안내하다 도와주다,3,F,ok,NIA_SL_SEN0389_REAL02_F_morpheme.json
SEN0390,5호 갈아타다 안내하다 도움받다,4,F,ok,NIA_SL_SEN0390_REAL02_F_morpheme.json
SEN0391,5호 갈아타다 안내하다 도와주다,4,F,ok,NIA_SL_SEN0391_REAL02_F_morpheme.json
SEN0392,물건 잃어버리다 찾다 방법,4,F,ok,NIA_SL_SEN0392_REAL02_F_morpheme.json
SEN0393,도착 알려받다,2,F,ok,NIA_SL_SEN0393_REAL02_F_morpheme.json
SEN0394,도착 알려받다,2,F,ok,NIA_SL_SEN0394_REAL02_F_morpheme.json
SEN0395,도착 시간 알려받다,3,F,ok,NIA_SL_SEN0395_REAL02_F_morpheme.json
SEN0396,도착 시간 알려주다,3,F,ok,NIA_SL_SEN0396_REAL02_F_morpheme.json
SEN0397,도착 곳 알려받다,3,F,ok,NIA_SL_SEN0397_REAL02_F_morpheme.json
SEN0398,도착 곳 알려주다,3,F,ok,NIA_SL_SEN0398_REAL02_F_morpheme.json
SEN0399,도착 알려주다 가능,3,F,ok,NIA_SL_SEN0399_REAL02_F_morpheme.json
SEN0400,도착 알려받다 가능,3,F,ok,NIA_SL_SEN0400_REAL02_F_morpheme.json
SEN0401,내리다 시간 알려받다,3,F,ok,NIA_SL_SEN0401_REAL02_F_morpheme.json
SEN0402,내리다 시간 알려주다,3,F,ok,NIA_SL_SEN0402_REAL02_F_morpheme.json
SEN0403,내리다 곳 알려받다,3,F,ok,NIA_SL_SEN0403_REAL02_F_morpheme.json
SEN0404,내리다 곳 알려주다,3,F,ok,NIA_SL_SEN0404_REAL02_F_morpheme.json
SEN0405,가다 빨리 방법,3,F,ok,NIA_SL_SEN0405_REAL02_F_morpheme.json
SEN0406,택시 문자보내다 맞다,3,F,ok,NIA_SL_SEN0406_REAL02_F_morpheme.json
SEN0407,택시 문자받다 맞다,3,F,ok,NIA_SL_SEN0407_REAL02_F_morpheme.json
SEN0408,역무원 부르다 나,3,F,ok,NIA_SL_SEN0408_REAL02_F_morpheme.json
SEN0409,지하철 철로 가방 떨어지다,4,F,ok,NIA_SL_SEN0409_REAL02_F_morpheme.json
SEN0410,경찰 전화걸다,2,F,ok,NIA_SL_SEN0410_REAL02_F_morpheme.json
SEN0411,경찰 전화걸다,2,F,ok,NIA_SL_SEN0411_REAL02_F_morpheme.json
SEN0412,택시 카톡보내다,2,F,ok,NIA_SL_SEN0412_REAL02_F_morpheme.json
SEN0413,택시 카톡보내다,2,F,ok,NIA_SL_SEN0413_REAL02_F_morpheme.json
SEN0414,명동 가다,2,F,ok,NIA_SL_SEN0414_REAL02_F_morpheme.json
SEN0415,명동 가다,2,F,ok,NIA_SL_SEN0415_REAL02_F_morpheme.json
SEN0416,명동 내리다,2,F,ok,NIA_SL_SEN0416_REAL02_F_morpheme.json
SEN0417,명동 내리다,2,F,ok,NIA_SL_SEN0417_REAL02_F_morpheme.json
SEN0418,명동 차내리다,2,F,ok,NIA_SL_SEN0418_REAL02_F_morpheme.json
SEN0419,명동 차내리다,2,F,ok,NIA_SL_SEN0419_REAL02_F_morpheme.json
SEN0420,명동 도착,2,F,ok,NIA_SL_SEN0420_REAL02_F_morpheme.json
SEN0421,명동 목적,2,F,ok,NIA_SL_SEN0421_REAL02_F_morpheme.json
SEN0422,명동 곳,2,F,ok,NIA_SL_SEN0422_REAL02_F_morpheme.json
SEN0423,명동 가다,2,F,ok,NIA_SL_SEN0423_REAL02_F_morpheme.json
SEN0424,여기 맞다,2,F,ok,NIA_SL_SEN0424_REAL02_F_morpheme.json
SEN0425,여기 맞다,2,F,ok,NIA_SL_SEN0425_REAL02_F_morpheme.json
SEN0426,여기 내리다 맞다,3,F,ok,NIA_SL_SEN0426_REAL02_F_morpheme.json
SEN0427,여기 내리다 맞다,3,F,ok,NIA_SL_SEN0427_REAL02_F_morpheme.json
SEN0428,여기 차내리다 맞다,3,F,ok,NIA_SL_SEN0428_REAL02_F_morpheme.json
SEN0429,여기 차내리다 맞다,3,F,ok,NIA_SL_SEN0429_REAL02_F_morpheme.json
SEN0430,여기 내리다 맞다,3,F,ok,NIA_SL_SEN0430_REAL02_F_morpheme.json
SEN0431,여기 내리다 맞다,3,F,ok,NIA_SL_SEN0431_REAL02_F_morpheme.json
SEN0432,여기 차내리다 맞다,3,F,ok,NIA_SL_SEN0432_REAL02_F_morpheme.json
SEN0433,여기 차내리다 맞다,3,F,ok,NIA_SL_SEN0433_REAL02_F_morpheme.json
SEN0434,신호등 전 내리다,3,F,ok,NIA_SL_SEN0434_REAL02_F_morpheme.json
SEN0435,신호등 전 내리다,3,F,ok,NIA_SL_SEN0435_REAL02_F_morpheme.json
SEN0436,신호등 전 차내리다,3,F,ok,NIA_SL_SEN0436_REAL02_F_morpheme.json
SEN0437,신호등 전 차내리다,3,F,ok,NIA_SL_SEN0437_REAL02_F_morpheme.json
SEN0438,신호등 전 곳,3,F,ok,NIA_SL_SEN0438_REAL02_F_morpheme.json
SEN0439,신호등 전 도착 내리다,4,F,ok,NIA_SL_SEN0439_REAL02_F_morpheme.json
SEN0440,신호등 전 도착 내리다,4,F,ok,NIA_SL_SEN0440_REAL02_F_morpheme.json
SEN0441,신호등 전 도착 차내리다,4,F,ok,NIA_SL_SEN0441_REAL02_F_morpheme.json
SEN0442,신호등 전 도착 차내리다,4,F,ok,NIA_SL_SEN0442_REAL02_F_morpheme.json
SEN0443,신호등 전 저기,3,F,ok,NIA_SL_SEN0443_REAL02_F_morpheme.json
SEN0444,신호등 다음 내리다,3,F,ok,NIA_SL_SEN0444_REAL02_F_morpheme.json
SEN0445,신호등 다음 내리다,3,F,ok,NIA_SL_SEN0445_REAL02_F_morpheme.json
SEN0446,신호등 다음 차내리다,3,F,ok,NIA_SL_SEN0446_REAL02_F_morpheme.json
SEN0447,신호등 다음 차내리다,3,F,ok,NIA_SL_SEN0447_REAL02_F_morpheme.json
SEN0448,신호등 다음 곳,3,F,ok,NIA_SL_SEN0448_REAL02_F_morpheme.json
SEN0449,신호등 다음 도착 내리다,4,F,ok,NIA_SL_SEN0449_REAL02_F_morpheme.json
SEN0450,신호등 다음 도착 내리다,4,F,ok,NIA_SL_SEN0450_REAL02_F_morpheme.json
SEN0451,신호등 다음 도착 차내리다,4,F,ok,NIA_SL_SEN0451_REAL02_F_morpheme.json
SEN0452,신호등 다음 도착 차내리다,4,F,ok,NIA_SL_SEN0452_REAL02_F_morpheme.json
SEN0453,신호등 다음 여기,3,F,ok,NIA_SL_SEN0453_REAL02_F_morpheme.json
SEN0454,화장실 무엇,2,F,ok,NIA_SL_SEN0454_REAL02_F_morpheme.json
SEN0455,화장실 곳,2,F,ok,NIA_SL_SEN0455_REAL02_F_morpheme.json
SEN0456,화장실 무엇 곳,3,F,ok,NIA_SL_SEN0456_REAL02_F_morpheme.json
SEN0457,화장실 곳 무엇,3,F,ok,NIA_SL_SEN0457_REAL02_F_morpheme.json
SEN0458,화장실 곳곳,2,F,ok,NIA_SL_SEN0458_REAL02_F_morpheme.json
SEN0459,화장실 뼈곳,2,F,ok,NIA_SL_SEN0459_REAL02_F_morpheme.json
SEN0460,물품보관 불량,2,F,ok,NIA_SL_SEN0460_REAL02_F_morpheme.json
SEN0461,물품보관 고장,2,F,ok,NIA_SL_SEN0461_REAL02_F_morpheme.json
SEN0462,물품보관 안되다,2,F,ok,NIA_SL_SEN0462_REAL02_F_morpheme.json
SEN0463,물품보관 잘 안되다,3,F,ok,NIA_SL_SEN0463_REAL02_F_morpheme.json
SEN0464,물품보관 사용 안되다,3,F,ok,NIA_SL_SEN0464_REAL02_F_morpheme.json
SEN0465,물품보관 사용 불가능,3,F,ok,NIA_SL_SEN0465_REAL02_F_morpheme.json
SEN0466,물품보관 문안열리다 고장,3,F,ok,NIA_SL_SEN0466_REAL02_F_morpheme.json
SEN0467,물품보관 문안열리다 안되다,3,F,ok,NIA_SL_SEN0467_REAL02_F_morpheme.json
SEN0468,물품보관 문안열리다 불량,3,F,ok,NIA_SL_SEN0468_REAL02_F_morpheme.json
SEN0469,물품보관 문안열리다 잘 안되다,4,F,ok,NIA_SL_SEN0469_REAL02_F_morpheme.json
SEN0470,지갑 잃어버리다,2,F,ok,NIA_SL_SEN0470_REAL02_F_morpheme.json
SEN0471,지갑 잃어버리다 없다,3,F,ok,NIA_SL_SEN0471_REAL02_F_morpheme.json
SEN0472,지갑 실종,2,F,ok,NIA_SL_SEN0472_REAL02_F_morpheme.json
SEN0473,지갑 실종 없다,3,F,ok,NIA_SL_SEN0473_REAL02_F_morpheme.json
SEN0474,안전벨트,1,F,ok,NIA_SL_SEN0474_REAL02_F_morpheme.json
SEN0475,안전벨트 꼿다,2,F,ok,NIA_SL_SEN0475_REAL02_F_morpheme.json
SEN0476,안전벨트,1,F,ok,NIA_SL_SEN0476_REAL02_F_morpheme.json
SEN0477,안전벨트 꼿다,2,F,ok,NIA_SL_SEN0477_REAL02_F_morpheme.json
SEN0478,꼿다,1,F,ok,NIA_SL_SEN0478_REAL02_F_morpheme.json
SEN0479,카드 교환하다,2,F,ok,NIA_SL_SEN0479_REAL02_F_morpheme.json
SEN0480,카드 다르다 교환하다,3,F,ok,NIA_SL_SEN0480_REAL02_F_morpheme.json
SEN0481,카드 다르다 또 없다,4,F,ok,NIA_SL_SEN0481_REAL02_F_morpheme.json
SEN0482,카드 또 다르다 없다,4,F,ok,NIA_SL_SEN0482_REAL02_F_morpheme.json
SEN0483,카드 교환하다,2,F,ok,NIA_SL_SEN0483_REAL02_F_morpheme.json
SEN0484,카드 다르다 교환하다,3,F,ok,NIA_SL_SEN0484_REAL02_F_morpheme.json
SEN0485,카드 다르다 교환하다,3,F,ok,NIA_SL_SEN0485_REAL02_F_morpheme.json
SEN0486,카드 또 다르다 없다,4,F,ok,NIA_SL_SEN0486_REAL02_F_morpheme.json
SEN0487,다르다 카드,2,F,ok,NIA_SL_SEN0487_REAL02_F_morpheme.json
SEN0488,다르다 카드,2,F,ok,NIA_SL_SEN0488_REAL02_F_morpheme.json
SEN0489,단말기터치 다시,2,F,ok,NIA_SL_SEN0489_REAL02_F_morpheme.json
SEN0490,단말기터치 다시,2,F,ok,NIA_SL_SEN0490_REAL02_F_morpheme.json
SEN0491,단말기터치 다시,2,F,ok,NIA_SL_SEN0491_REAL02_F_morpheme.json
SEN0492,카드 단말기터치 다시,3,F,ok,NIA_SL_SEN0492_REAL02_F_morpheme.json
SEN0493,카드 단말기터치 다시,3,F,ok,NIA_SL_SEN0493_REAL02_F_morpheme.json
SEN0494,카드 단말기터치 다시 해보다,4,F,ok,NIA_SL_SEN0494_REAL02_F_morpheme.json
SEN0495,카드 단말기터치 다시 해보다,4,F,ok,NIA_SL_SEN0495_REAL02_F_morpheme.json
SEN0496,차 트렁크열다,2,F,ok,NIA_SL_SEN0496_REAL02_F_morpheme.json
SEN0497,뒤 트렁크열다,2,F,ok,NIA_SL_SEN0497_REAL02_F_morpheme.json
SEN0498,엉덩이 트렁크열다,2,F,ok,NIA_SL_SEN0498_REAL02_F_morpheme.json
SEN0499,뒤 들어올리다,2,F,ok,NIA_SL_SEN0499_REAL02_F_morpheme.json
SEN0500,뒤 엉덩이 들어올리다,3,F,ok,NIA_SL_SEN0500_REAL02_F_morpheme.json
SEN0501,유리 내리다,2,F,ok,NIA_SL_SEN0501_REAL02_F_morpheme.json
SEN0502,유리 내리다,2,F,ok,NIA_SL_SEN0502_REAL02_F_morpheme.json
SEN0503,차 유리 내리다,3,F,ok,NIA_SL_SEN0503_REAL02_F_morpheme.json
SEN0504,차 내리다,2,F,ok,NIA_SL_SEN0504_REAL02_F_morpheme.json
SEN0505,내리다,1,F,ok,NIA_SL_SEN0505_REAL02_F_morpheme.json
SEN0506,유리 올리다,2,F,ok,NIA_SL_SEN0506_REAL02_F_morpheme.json
SEN0507,유리 올리다,2,F,ok,NIA_SL_SEN0507_REAL02_F_morpheme.json
SEN0508,차 유리 올리다,3,F,ok,NIA_SL_SEN0508_REAL02_F_morpheme.json
SEN0509,차 올리다,2,F,ok,NIA_SL_SEN0509_REAL02_F_morpheme.json
SEN0510,올리다,1,F,ok,NIA_SL_SEN0510_REAL02_F_morpheme.json
SEN0511,에어컨 끄다,2,F,ok,NIA_SL_SEN0511_REAL02_F_morpheme.json
SEN0512,춥다 끄다,2,F,ok,NIA_SL_SEN0512_REAL02_F_morpheme.json
SEN0513,춥다 끄다,2,F,ok,NIA_SL_SEN0513_REAL02_F_morpheme.json
SEN0514,에어컨 끄다,2,F,ok,NIA_SL_SEN0514_REAL02_F_morpheme.json
SEN0515,에어컨 끄다,2,F,ok,NIA_SL_SEN0515_REAL02_F_morpheme.json
SEN0516,학교 가다,2,F,ok,NIA_SL_SEN0516_REAL02_F_morpheme.json
SEN0517,학교 저기,2,F,ok,NIA_SL_SEN0517_REAL02_F_morpheme.json
SEN0518,학교 저기 가다,3,F,ok,NIA_SL_SEN0518_REAL02_F_morpheme.json
SEN0519,학교 저기 곳,3,F,ok,NIA_SL_SEN0519_REAL02_F_morpheme.json
SEN0520,학교 안 곳,3,F,ok,NIA_SL_SEN0520_REAL02_F_morpheme.json
SEN0521,학교 도착,2,F,ok,NIA_SL_SEN0521_REAL02_F_morpheme.json
SEN0522,학교 안 가다,3,F,ok,NIA_SL_SEN0522_REAL02_F_morpheme.json
SEN0523,학교 가다,2,F,ok,NIA_SL_SEN0523_REAL02_F_morpheme.json
SEN0524,저기 학교 가다,3,F,ok,NIA_SL_SEN0524_REAL02_F_morpheme.json
SEN0525,학교 문 가다,3,F,ok,NIA_SL_SEN0525_REAL02_F_morpheme.json
SEN0526,영수증,1,F,ok,NIA_SL_SEN0526_REAL02_F_morpheme.json
SEN0527,영수증,1,F,ok,NIA_SL_SEN0527_REAL02_F_morpheme.json
SEN0528,영수증,1,F,ok,NIA_SL_SEN0528_REAL02_F_morpheme.json
SEN0529,영수증,1,F,ok,NIA_SL_SEN0529_REAL02_F_morpheme.json
SEN0530,영수증 받다,2,F,ok,NIA_SL_SEN0530_REAL02_F_morpheme.json
SEN0531,영수증 받다,2,F,ok,NIA_SL_SEN0531_REAL02_F_morpheme.json
SEN0532,영수증 받다,2,F,ok,NIA_SL_SEN0532_REAL02_F_morpheme.json
SEN0533,영수증 받다,2,F,ok,NIA_SL_SEN0533_REAL02_F_morpheme.json
SEN0534,영수증 주세요,2,F,ok,NIA_SL_SEN0534_REAL02_F_morpheme.json
SEN0535,영수증 주세요,2,F,ok,NIA_SL_SEN0535_REAL02_F_morpheme.json
SEN0536,유리 내리다,2,F,ok,NIA_SL_SEN0536_REAL02_F_morpheme.json
SEN0537,차 유리 내리다,3,F,ok,NIA_SL_SEN0537_REAL02_F_morpheme.json
SEN0538,차 내리다,2,F,ok,NIA_SL_SEN0538_REAL02_F_morpheme.json
SEN0539,유리 내리다,2,F,ok,NIA_SL_SEN0539_REAL02_F_morpheme.json
SEN0540,내리다,1,F,ok,NIA_SL_SEN0540_REAL02_F_morpheme.json
SEN0541,유리 올리다,2,F,ok,NIA_SL_SEN0541_REAL02_F_morpheme.json
SEN0542,차 유리 올리다,3,F,ok,NIA_SL_SEN0542_REAL02_F_morpheme.json
SEN0543,차 올리다,2,F,ok,NIA_SL_SEN0543_REAL02_F_morpheme.json
SEN0544,유리 올리다,2,F,ok,NIA_SL_SEN0544_REAL02_F_morpheme.json
SEN0545,올리다,1,F,ok,NIA_SL_SEN0545_REAL02_F_morpheme.json
SEN0546,좌회전 확인 맞다,3,F,ok,NIA_SL_SEN0546_REAL02_F_morpheme.json
SEN0547,좌회전 확인 맞다,3,F,ok,NIA_SL_SEN0547_REAL02_F_morpheme.json
SEN0548,좌회전 확인 맞다,3,F,ok,NIA_SL_SEN0548_REAL02_F_morpheme.json
SEN0549,좌회전 확인 맞다,3,F,ok,NIA_SL_SEN0549_REAL02_F_morpheme.json
SEN0550,좌회전 맞다,2,F,ok,NIA_SL_SEN0550_REAL02_F_morpheme.json
SEN0551,좌회전 맞다,2,F,ok,NIA_SL_SEN0551_REAL02_F_morpheme.json
SEN0552,좌회전 맞다,2,F,ok,NIA_SL_SEN0552_REAL02_F_morpheme.json
SEN0553,좌회전 맞다,2,F,ok,NIA_SL_SEN0553_REAL02_F_morpheme.json
SEN0554,우회전 확인 맞다,3,F,ok,NIA_SL_SEN0554_REAL02_F_morpheme.json
SEN0555,우회전 확인 맞다,3,F,ok,NIA_SL_SEN0555_REAL02_F_morpheme.json
SEN0556,우회전 확인 맞다,3,F,ok,NIA_SL_SEN0556_REAL02_F_morpheme.json
SEN0557,우회전 확인 맞다,3,F,ok,NIA_SL_SEN0557_REAL02_F_morpheme.json
SEN0558,우회전 맞다,2,F,ok,NIA_SL_SEN0558_REAL02_F_morpheme.json
SEN0559,우회전 맞다,2,F,ok,NIA_SL_SEN0559_REAL02_F_morpheme.json
SEN0560,우회전 맞다,2,F,ok,NIA_SL_SEN0560_REAL02_F_morpheme.json
SEN0561,우회전 맞다,2,F,ok,NIA_SL_SEN0561_REAL02_F_morpheme.json
SEN0562,유턴 맞다,2,F,ok,NIA_SL_SEN0562_REAL02_F_morpheme.json
SEN0563,유턴 맞다,2,F,ok,NIA_SL_SEN0563_REAL02_F_morpheme.json
SEN0564,유턴 맞다,2,F,ok,NIA_SL_SEN0564_REAL02_F_morpheme.json
SEN0565,유턴 맞다,2,F,ok,NIA_SL_SEN0565_REAL02_F_morpheme.json
