word_id,word,status,morpheme_path
WORD0507,망아지,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0507_REAL01_F_morpheme.json"
WORD0508,무매력,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0508_REAL01_F_morpheme.json"
WORD0509,확약,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0509_REAL01_F_morpheme.json"
WORD0510,고급지다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0510_REAL01_F_morpheme.json"
WORD0511,맷돌,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0511_REAL01_F_morpheme.json"
WORD0512,먹,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0512_REAL01_F_morpheme.json"
WORD0513,회원,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0513_REAL01_F_morpheme.json"
WORD0514,사라지다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0514_REAL01_F_morpheme.json"
WORD0515,명단,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0515_REAL01_F_morpheme.json"
WORD0516,명마,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0516_REAL01_F_morpheme.json"
WORD0517,명예,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0517_REAL01_F_morpheme.json"
WORD0518,모범생,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0518_REAL01_F_morpheme.json"
WORD0519,무례,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0519_REAL01_F_morpheme.json"
WORD0520,무법자,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0520_REAL01_F_morpheme.json"
WORD0521,무료교육,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0521_REAL01_F_morpheme.json"
WORD0522,무의미,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0522_REAL01_F_morpheme.json"
WORD0523,무인상,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0523_REAL01_F_morpheme.json"
WORD0524,무통,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0524_REAL01_F_morpheme.json"
WORD0525,무허가,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0525_REAL01_F_morpheme.json"
WORD0526,여배우,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0526_REAL01_F_morpheme.json"
WORD0527,문잠그다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0527_REAL01_F_morpheme.json"
WORD0528,문제지,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0528_REAL01_F_morpheme.json"
WORD0529,상세검색,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0529_REAL01_F_morpheme.json"
WORD0530,묻다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0530_REAL01_F_morpheme.json"
WORD0531,물총,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0531_REAL01_F_morpheme.json"
WORD0532,물통,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0532_REAL01_F_morpheme.json"
WORD0533,미군,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0533_REAL01_F_morpheme.json"
WORD0534,미납,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0534_REAL01_F_morpheme.json"
WORD0535,미신,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0535_REAL01_F_morpheme.json"
WORD0536,미완성,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0536_REAL01_F_morpheme.json"
WORD0537,미행,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0537_REAL01_F_morpheme.json"
WORD0538,미혼,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0538_REAL01_F_morpheme.json"
WORD0539,밀고,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0539_REAL01_F_morpheme.json"
WORD0540,밀거래,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0540_REAL01_F_morpheme.json"
WORD0541,밀거래단,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0541_REAL01_F_morpheme.json"
WORD0542,밀서,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0542_REAL01_F_morpheme.json"
WORD0543,밀거래,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0543_REAL01_F_morpheme.json"
WORD0544,밀작,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0544_REAL01_F_morpheme.json"
WORD0545,확답,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0545_REAL01_F_morpheme.json"
WORD0546,반역,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0546_REAL01_F_morpheme.json"
WORD0547,반장,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0547_REAL01_F_morpheme.json"
WORD0548,발견,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0548_REAL01_F_morpheme.json"
WORD0549,발언권,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0549_REAL01_F_morpheme.json"
WORD0550,방식,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0550_REAL01_F_morpheme.json"
WORD0551,화실,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0551_REAL01_F_morpheme.json"
WORD0552,방음,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0552_REAL01_F_morpheme.json"
WORD0553,방직,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0553_REAL01_F_morpheme.json"
WORD0554,방직공장,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0554_REAL01_F_morpheme.json"
WORD0555,정보차단,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0555_REAL01_F_morpheme.json"
WORD0556,방도,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0556_REAL01_F_morpheme.json"
WORD0557,위로,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0557_REAL01_F_morpheme.json"
WORD0558,견습소,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0558_REAL01_F_morpheme.json"
WORD0559,배은,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0559_REAL01_F_morpheme.json"
WORD0560,결심,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0560_REAL01_F_morpheme.json"
WORD0561,백일잔치,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0561_REAL01_F_morpheme.json"
WORD0562,번거롭다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0562_REAL01_F_morpheme.json"
WORD0563,출산증가,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0563_REAL01_F_morpheme.json"
WORD0564,베다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0564_REAL01_F_morpheme.json"
WORD0565,벌칙사항,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0565_REAL01_F_morpheme.json"
WORD0566,소개,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0566_REAL01_F_morpheme.json"
WORD0567,별거,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0567_REAL01_F_morpheme.json"
WORD0568,별미,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0568_REAL01_F_morpheme.json"
WORD0569,병가,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0569_REAL01_F_morpheme.json"
WORD0570,병사,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0570_REAL01_F_morpheme.json"
WORD0571,쓰러지다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0571_REAL01_F_morpheme.json"
WORD0572,환자실,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0572_REAL01_F_morpheme.json"
WORD0573,병아리,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0573_REAL01_F_morpheme.json"
WORD0574,군책,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0574_REAL01_F_morpheme.json"
WORD0575,보수교육,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0575_REAL01_F_morpheme.json"
WORD0576,보이스카우트,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0576_REAL01_F_morpheme.json"
WORD0577,부동산,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0577_REAL01_F_morpheme.json"
WORD0578,보건복지부,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0578_REAL01_F_morpheme.json"
WORD0579,복지카드,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0579_REAL01_F_morpheme.json"
WORD0580,희미,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0580_REAL01_F_morpheme.json"
WORD0581,부고,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0581_REAL01_F_morpheme.json"
WORD0582,무자유,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0582_REAL01_F_morpheme.json"
WORD0583,분담,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0583_REAL01_F_morpheme.json"
WORD0584,투쟁,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0584_REAL01_F_morpheme.json"
WORD0585,여섯번째,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0585_REAL01_F_morpheme.json"
WORD0586,가쁘다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0586_REAL01_F_morpheme.json"
WORD0587,무각오,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0587_REAL01_F_morpheme.json"
WORD0588,호명,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0588_REAL01_F_morpheme.json"
WORD0589,비교연구,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0589_REAL01_F_morpheme.json"
WORD0590,비닐하우스,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0590_REAL01_F_morpheme.json"
WORD0591,비인간적,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0591_REAL01_F_morpheme.json"
WORD0592,자비없다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0592_REAL01_F_morpheme.json"
WORD0593,예금,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0593_REAL01_F_morpheme.json"
WORD0594,공석,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0594_REAL01_F_morpheme.json"
WORD0595,완벽,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0595_REAL01_F_morpheme.json"
WORD0596,속달,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0596_REAL01_F_morpheme.json"
WORD0597,삐치다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0597_REAL01_F_morpheme.json"
WORD0598,사감,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0598_REAL01_F_morpheme.json"
WORD0599,형제지간,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0599_REAL01_F_morpheme.json"
WORD0600,사냥꾼,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0600_REAL01_F_morpheme.json"
WORD0601,겉모습,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0601_REAL01_F_morpheme.json"
WORD0602,면제,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0602_REAL01_F_morpheme.json"
WORD0603,사모님,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0603_REAL01_F_morpheme.json"
WORD0604,복사본,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0604_REAL01_F_morpheme.json"
WORD0605,사생활,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0605_REAL01_F_morpheme.json"
WORD0606,혈통,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0606_REAL01_F_morpheme.json"
WORD0607,사립,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0607_REAL01_F_morpheme.json"
WORD0608,친척,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0608_REAL01_F_morpheme.json"
WORD0609,사용법,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0609_REAL01_F_morpheme.json"
WORD0610,친가족,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0610_REAL01_F_morpheme.json"
WORD0611,사인,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0611_REAL01_F_morpheme.json"
WORD0612,혈액형,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0612_REAL01_F_morpheme.json"
WORD0613,부채질,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0613_REAL01_F_morpheme.json"
WORD0614,사진작가,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0614_REAL01_F_morpheme.json"
WORD0615,과용,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0615_REAL01_F_morpheme.json"
WORD0616,사립학교,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0616_REAL01_F_morpheme.json"
WORD0617,사후,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0617_REAL01_F_morpheme.json"
WORD0618,삭발,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0618_REAL01_F_morpheme.json"
WORD0619,38선,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0619_REAL01_F_morpheme.json"
WORD0620,상품,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0620_REAL01_F_morpheme.json"
WORD0621,새,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0621_REAL01_F_morpheme.json"
WORD0622,새똥,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0622_REAL01_F_morpheme.json"
WORD0623,새알,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0623_REAL01_F_morpheme.json"
WORD0624,새집,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0624_REAL01_F_morpheme.json"
WORD0625,색맹,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0625_REAL01_F_morpheme.json"
WORD0626,색연필,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0626_REAL01_F_morpheme.json"
WORD0627,색종이,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0627_REAL01_F_morpheme.json"
WORD0628,학생생활기록부,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0628_REAL01_F_morpheme.json"
WORD0629,혈서,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0629_REAL01_F_morpheme.json"
WORD0630,후천적,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0630_REAL01_F_morpheme.json"
WORD0631,벨트,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0631_REAL01_F_morpheme.json"
WORD0632,맹세,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0632_REAL01_F_morpheme.json"
WORD0633,서구식,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0633_REAL01_F_morpheme.json"
WORD0634,서울역,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0634_REAL01_F_morpheme.json"
WORD0635,헤드라이트,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0635_REAL01_F_morpheme.json"
WORD0636,편견,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0636_REAL01_F_morpheme.json"
WORD0637,정벌,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0637_REAL01_F_morpheme.json"
WORD0638,사납다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0638_REAL01_F_morpheme.json"
WORD0639,섬나라,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0639_REAL01_F_morpheme.json"
WORD0640,직무대행,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0640_REAL01_F_morpheme.json"
WORD0641,성인,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0641_REAL01_F_morpheme.json"
WORD0642,연설,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0642_REAL01_F_morpheme.json"
WORD0643,연설문,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0643_REAL01_F_morpheme.json"
WORD0644,제사,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0644_REAL01_F_morpheme.json"
WORD0645,성씨,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0645_REAL01_F_morpheme.json"
WORD0646,성조기,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0646_REAL01_F_morpheme.json"
WORD0647,성폭행,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0647_REAL01_F_morpheme.json"
WORD0648,세뇌,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0648_REAL01_F_morpheme.json"
WORD0649,센티미터,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0649_REAL01_F_morpheme.json"
WORD0650,소금물,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0650_REAL01_F_morpheme.json"
WORD0651,소복,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0651_REAL01_F_morpheme.json"
WORD0652,소화불량,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0652_REAL01_F_morpheme.json"
WORD0653,송년회,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0653_REAL01_F_morpheme.json"
WORD0654,쇄신,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0654_REAL01_F_morpheme.json"
WORD0655,수영장,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0655_REAL01_F_morpheme.json"
WORD0656,수재,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0656_REAL01_F_morpheme.json"
WORD0657,수저통,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0657_REAL01_F_morpheme.json"
WORD0658,숙련,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0658_REAL01_F_morpheme.json"
WORD0659,야간경비,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0659_REAL01_F_morpheme.json"
WORD0660,순금,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0660_REAL01_F_morpheme.json"
WORD0661,순산,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0661_REAL01_F_morpheme.json"
WORD0662,술값,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0662_REAL01_F_morpheme.json"
WORD0663,술집,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0663_REAL01_F_morpheme.json"
WORD0664,숨차다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0664_REAL01_F_morpheme.json"
WORD0665,일곱번째,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0665_REAL01_F_morpheme.json"
WORD0666,습자,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0666_REAL01_F_morpheme.json"
WORD0667,승마복,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0667_REAL01_F_morpheme.json"
WORD0668,승패,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0668_REAL01_F_morpheme.json"
WORD0669,시댁,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0669_REAL01_F_morpheme.json"
WORD0670,시달리다,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0670_REAL01_F_morpheme.json"
WORD0671,시차,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0671_REAL01_F_morpheme.json"
WORD0672,첫째,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0672_REAL01_F_morpheme.json"
WORD0673,시험감독,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0673_REAL01_F_morpheme.json"
WORD0674,선별,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0674_REAL01_F_morpheme.json"
WORD0675,신식,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0675_REAL01_F_morpheme.json"
WORD0676,신체적장애,ok,"D:\매핑용( 단어 생성 비디오, 단어)\map_syn\datasets\morpheme\01\NIA_SL_WORD0676_REAL01_F_morpheme.json"
